q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,context,speakerA,qud,speakerB,anchor,target,raw_logprob,normalized_logprob,normalized_surprisal
111,Crit7,7,whq-acc-contradictory,whq,acc,contradictory,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자를 옮겼어. 소파만 옮겼어.,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자를 옮겼어.,소파만 옮겼어.,-73.12748580149801,-12.187914300249668,17.583443519749878
112,Crit7,7,whq-nun-negated,whq,nun,negated,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자는 옮겼어. 소파는 안 옮겼어.,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자는 옮겼어.,소파는 안 옮겼어.,-78.02858971362278,-13.004764952270463,18.761909904567194
113,Crit7,7,whq-nun-repeated,whq,nun,repeated,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자는 옮겼어. 소파도 옮겼어.,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자는 옮겼어.,소파도 옮겼어.,-74.53181143509508,-12.421968572515846,17.921112457647165
114,Crit7,7,whq-nun-contradictory,whq,nun,contradictory,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자는 옮겼어. 소파만 옮겼어.,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자는 옮겼어.,소파만 옮겼어.,-73.16002951065141,-12.193338251775236,17.591268627717835
115,Crit7,7,whq-zero-negated,whq,zero,negated,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자 옮겼어. 소파는 안 옮겼어.,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자 옮겼어.,소파는 안 옮겼어.,-76.84932924653481,-12.808221541089134,18.478357699936492
116,Crit7,7,whq-zero-repeated,whq,zero,repeated,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자 옮겼어. 소파도 옮겼어.,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자 옮겼어.,소파도 옮겼어.,-74.14985409587948,-12.358309015979913,17.829271131127584
117,Crit7,7,whq-zero-contradictory,whq,zero,contradictory,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자 옮겼어. 소파만 옮겼어.,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자 옮겼어.,소파만 옮겼어.,-72.24155109436309,-12.040258515727182,17.370421251660716
127,Crit8,8,whq-acc-negated,whq,acc,negated,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리를 맡았어. 홍보는 안 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리를 맡았어.,홍보는 안 맡았어.,-83.36132474999292,-11.908760678570417,17.180709974107028
128,Crit8,8,whq-acc-repeated,whq,acc,repeated,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리를 맡았어. 홍보도 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리를 맡았어.,홍보도 맡았어.,-62.57740326528281,-10.42956721088047,15.04668489375539
129,Crit8,8,whq-acc-contradictory,whq,acc,contradictory,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리를 맡았어. 홍보만 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리를 맡았어.,홍보만 맡았어.,-58.959212452771595,-9.826535408795266,14.176693903388733
130,Crit8,8,whq-nun-negated,whq,nun,negated,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리는 맡았어. 홍보는 안 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리는 맡았어.,홍보는 안 맡았어.,-84.32684980844579,-12.04669282977797,17.37970400463331
131,Crit8,8,whq-nun-repeated,whq,nun,repeated,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리는 맡았어. 홍보도 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리는 맡았어.,홍보도 맡았어.,-62.69177511656118,-10.44862918609353,15.074185510864822
132,Crit8,8,whq-nun-contradictory,whq,nun,contradictory,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리는 맡았어. 홍보만 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리는 맡았어.,홍보만 맡았어.,-59.02346358207787,-9.837243930346313,14.192143034325682
133,Crit8,8,whq-zero-negated,whq,zero,negated,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리 맡았어. 홍보는 안 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리 맡았어.,홍보는 안 맡았어.,-81.995721559951,-11.713674508564427,16.899260124093363
134,Crit8,8,whq-zero-repeated,whq,zero,repeated,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리 맡았어. 홍보도 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리 맡았어.,홍보도 맡았어.,-61.27205782338389,-10.212009637230649,14.73281566114296
135,Crit8,8,whq-zero-contradictory,whq,zero,contradictory,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리 맡았어. 홍보만 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리 맡았어.,홍보만 맡았어.,-58.04187149004582,-9.67364524834097,13.956120027100601
145,Crit9,9,whq-acc-negated,whq,acc,negated,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지를 팔았어. 팔찌는 못 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지를 팔았어.,팔찌는 못 팔았어.,-78.38395063766832,-9.79799382970854,14.135517108781173
146,Crit9,9,whq-acc-repeated,whq,acc,repeated,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지를 팔았어. 팔찌도 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지를 팔았어.,팔찌도 팔았어.,-70.04369611367086,-10.00624230195298,14.43595614696093
147,Crit9,9,whq-acc-contradictory,whq,acc,contradictory,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지를 팔았어. 팔찌만 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지를 팔았어.,팔찌만 팔았어.,-66.44437919714491,-9.492054171020701,13.694139480380967
148,Crit9,9,whq-nun-negated,whq,nun,negated,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지는 팔았어. 팔찌는 못 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지는 팔았어.,팔찌는 못 팔았어.,-76.64412630165884,-9.580515787707355,13.821762616083822
149,Crit9,9,whq-nun-repeated,whq,nun,repeated,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지는 팔았어. 팔찌도 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지는 팔았어.,팔찌도 팔았어.,-68.93214531374673,-9.847449330535246,14.206866314568543
150,Crit9,9,whq-nun-contradictory,whq,nun,contradictory,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지는 팔았어. 팔찌만 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지는 팔았어.,팔찌만 팔았어.,-65.4695497639939,-9.3527928234277,13.49322782482103
151,Crit9,9,whq-zero-negated,whq,zero,negated,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지 팔았어. 팔찌는 못 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지 팔았어.,팔찌는 못 팔았어.,-77.3761360643237,-9.672017008040463,13.953770972893684
152,Crit9,9,whq-zero-repeated,whq,zero,repeated,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지 팔았어. 팔찌도 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지 팔았어.,팔찌도 팔았어.,-68.9219360820927,-9.845990868870386,14.204762199157322
153,Crit9,9,whq-zero-contradictory,whq,zero,contradictory,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지 팔았어. 팔찌만 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지 팔았어.,팔찌만 팔았어.,-65.14559575191814,-9.306513678845448,13.42646113243563
163,Crit10,10,whq-acc-negated,whq,acc,negated,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수를 시켰어. 수제비는 안 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수를 시켰어.,수제비는 안 시켰어.,-95.41009390065577,-13.630013414379395,19.6639527601752
164,Crit10,10,whq-acc-repeated,whq,acc,repeated,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수를 시켰어. 수제비도 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수를 시켰어.,수제비도 시켰어.,-89.70427303552005,-12.814896147931435,18.487987122127763
165,Crit10,10,whq-acc-contradictory,whq,acc,contradictory,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수를 시켰어. 수제비만 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수를 시켰어.,수제비만 시켰어.,-88.20006886755016,-12.600009838221451,18.17797170875424
166,Crit10,10,whq-nun-negated,whq,nun,negated,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수는 시켰어. 수제비는 안 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수는 시켰어.,수제비는 안 시켰어.,-95.97826266167527,-13.711180380239325,19.781051939305325
167,Crit10,10,whq-nun-repeated,whq,nun,repeated,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수는 시켰어. 수제비도 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수는 시켰어.,수제비도 시켰어.,-90.02022876998987,-12.860032681427125,18.55310537516491
168,Crit10,10,whq-nun-contradictory,whq,nun,contradictory,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수는 시켰어. 수제비만 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수는 시켰어.,수제비만 시켰어.,-88.23789383696113,-12.605413405280162,18.18576740815295
169,Crit10,10,whq-zero-negated,whq,zero,negated,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수 시켰어. 수제비는 안 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수 시켰어.,수제비는 안 시켰어.,-93.8409646785814,-13.4058520969402,19.340556339146538
170,Crit10,10,whq-zero-repeated,whq,zero,repeated,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수 시켰어. 수제비도 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수 시켰어.,수제비도 시켰어.,-89.6748613192451,-12.81069447417787,18.48192538824006
