q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,context,speakerA,qud,speakerB,anchor,target,raw_logprob,normalized_logprob,normalized_surprisal
61,Crit4,4,whq-zero-negated,whq,zero,negated,지윤이는 슬기와 태우가 신발과 가방을 사러 갔다는 것을 알고 있습니다. 지윤: 슬기는 뭘 샀어? 태우: 신발 샀어. 가방은 안 샀어.,지윤이는 슬기와 태우가 신발과 가방을 사러 갔다는 것을 알고 있습니다.,지윤,슬기는 뭘 샀어?,태우,신발 샀어.,가방은 안 샀어.,-72.8393857939758,-12.1398976323293,17.514170111061148
62,Crit4,4,whq-zero-repeated,whq,zero,repeated,지윤이는 슬기와 태우가 신발과 가방을 사러 갔다는 것을 알고 있습니다. 지윤: 슬기는 뭘 샀어? 태우: 신발 샀어. 가방도 샀어.,지윤이는 슬기와 태우가 신발과 가방을 사러 갔다는 것을 알고 있습니다.,지윤,슬기는 뭘 샀어?,태우,신발 샀어.,가방도 샀어.,-61.04985337975555,-12.209970675951109,17.615264143594327
63,Crit4,4,whq-zero-contradictory,whq,zero,contradictory,지윤이는 슬기와 태우가 신발과 가방을 사러 갔다는 것을 알고 있습니다. 지윤: 슬기는 뭘 샀어? 태우: 신발 샀어. 가방만 샀어.,지윤이는 슬기와 태우가 신발과 가방을 사러 갔다는 것을 알고 있습니다.,지윤,슬기는 뭘 샀어?,태우,신발 샀어.,가방만 샀어.,-61.93380657077808,-12.386761314155617,17.87031912060757
64,Crit4,4,linkedq-acc-negated,linkedq,acc,negated,지윤: 슬기는 신발이랑 가방 중에 뭘 샀어? 태우: 신발을 샀어. 가방은 안 샀어.,지윤이는 슬기와 태우가 신발과 가방을 사러 갔다는 것을 알고 있습니다.,지윤,슬기는 신발이랑 가방 중에 뭘 샀어?,태우,신발을 샀어.,가방은 안 샀어.,-72.90998436552748,-12.151664060921247,17.531145479239726
65,Crit4,4,linkedq-acc-repeated,linkedq,acc,repeated,지윤: 슬기는 신발이랑 가방 중에 뭘 샀어? 태우: 신발을 샀어. 가방도 샀어.,지윤이는 슬기와 태우가 신발과 가방을 사러 갔다는 것을 알고 있습니다.,지윤,슬기는 신발이랑 가방 중에 뭘 샀어?,태우,신발을 샀어.,가방도 샀어.,-61.531925074120686,-12.306385014824137,17.754360632157034
66,Crit4,4,linkedq-acc-contradictory,linkedq,acc,contradictory,지윤: 슬기는 신발이랑 가방 중에 뭘 샀어? 태우: 신발을 샀어. 가방만 샀어.,지윤이는 슬기와 태우가 신발과 가방을 사러 갔다는 것을 알고 있습니다.,지윤,슬기는 신발이랑 가방 중에 뭘 샀어?,태우,신발을 샀어.,가방만 샀어.,-63.08991091041936,-12.617982182083873,18.203900320117704
67,Crit4,4,linkedq-nun-negated,linkedq,nun,negated,지윤: 슬기는 신발이랑 가방 중에 뭘 샀어? 태우: 신발은 샀어. 가방은 안 샀어.,지윤이는 슬기와 태우가 신발과 가방을 사러 갔다는 것을 알고 있습니다.,지윤,슬기는 신발이랑 가방 중에 뭘 샀어?,태우,신발은 샀어.,가방은 안 샀어.,-75.0200933821498,-12.503348897024965,18.038519448242408
68,Crit4,4,linkedq-nun-repeated,linkedq,nun,repeated,지윤: 슬기는 신발이랑 가방 중에 뭘 샀어? 태우: 신발은 샀어. 가방도 샀어.,지윤이는 슬기와 태우가 신발과 가방을 사러 갔다는 것을 알고 있습니다.,지윤,슬기는 신발이랑 가방 중에 뭘 샀어?,태우,신발은 샀어.,가방도 샀어.,-60.477023413858916,-12.095404682771782,17.449980353379996
69,Crit4,4,linkedq-nun-contradictory,linkedq,nun,contradictory,지윤: 슬기는 신발이랑 가방 중에 뭘 샀어? 태우: 신발은 샀어. 가방만 샀어.,지윤이는 슬기와 태우가 신발과 가방을 사러 갔다는 것을 알고 있습니다.,지윤,슬기는 신발이랑 가방 중에 뭘 샀어?,태우,신발은 샀어.,가방만 샀어.,-64.27362024989371,-12.854724049978742,18.545446638900422
70,Crit4,4,linkedq-zero-negated,linkedq,zero,negated,지윤: 슬기는 신발이랑 가방 중에 뭘 샀어? 태우: 신발 샀어. 가방은 안 샀어.,지윤이는 슬기와 태우가 신발과 가방을 사러 갔다는 것을 알고 있습니다.,지윤,슬기는 신발이랑 가방 중에 뭘 샀어?,태우,신발 샀어.,가방은 안 샀어.,-71.52344297363965,-11.920573828939942,17.197752747562415
71,Crit4,4,linkedq-zero-repeated,linkedq,zero,repeated,지윤: 슬기는 신발이랑 가방 중에 뭘 샀어? 태우: 신발 샀어. 가방도 샀어.,지윤이는 슬기와 태우가 신발과 가방을 사러 갔다는 것을 알고 있습니다.,지윤,슬기는 신발이랑 가방 중에 뭘 샀어?,태우,신발 샀어.,가방도 샀어.,-59.786865129454554,-11.957373025890911,17.250842766512275
72,Crit4,4,linkedq-zero-contradictory,linkedq,zero,contradictory,지윤: 슬기는 신발이랑 가방 중에 뭘 샀어? 태우: 신발 샀어. 가방만 샀어.,지윤이는 슬기와 태우가 신발과 가방을 사러 갔다는 것을 알고 있습니다.,지윤,슬기는 신발이랑 가방 중에 뭘 샀어?,태우,신발 샀어.,가방만 샀어.,-61.575645442659635,-12.315129088531927,17.76697566393243
73,Crit5,5,whq-acc-negated,whq,acc,negated,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다. 재욱: 은숙이는 뭘 탔어? 혜지: 롤러코스터를 탔어. 범퍼카는 안 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 뭘 탔어?,혜지,롤러코스터를 탔어.,범퍼카는 안 탔어.,-101.22176193832122,-12.652720242290153,18.254016747307407
74,Crit5,5,whq-acc-repeated,whq,acc,repeated,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다. 재욱: 은숙이는 뭘 탔어? 혜지: 롤러코스터를 탔어. 범퍼카도 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 뭘 탔어?,혜지,롤러코스터를 탔어.,범퍼카도 탔어.,-89.64927710374535,-12.807039586249335,18.476652499550557
75,Crit5,5,whq-acc-contradictory,whq,acc,contradictory,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다. 재욱: 은숙이는 뭘 탔어? 혜지: 롤러코스터를 탔어. 범퍼카만 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 뭘 탔어?,혜지,롤러코스터를 탔어.,범퍼카만 탔어.,-88.58975729527707,-12.65567961361101,18.258286217636158
76,Crit5,5,whq-nun-negated,whq,nun,negated,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다. 재욱: 은숙이는 뭘 탔어? 혜지: 롤러코스터는 탔어. 범퍼카는 안 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 뭘 탔어?,혜지,롤러코스터는 탔어.,범퍼카는 안 탔어.,-103.09459704328165,-12.886824630410207,18.591757987098553
77,Crit5,5,whq-nun-repeated,whq,nun,repeated,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다. 재욱: 은숙이는 뭘 탔어? 혜지: 롤러코스터는 탔어. 범퍼카도 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 뭘 탔어?,혜지,롤러코스터는 탔어.,범퍼카도 탔어.,-90.74491653326923,-12.963559504752748,18.702463009775776
78,Crit5,5,whq-nun-contradictory,whq,nun,contradictory,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다. 재욱: 은숙이는 뭘 탔어? 혜지: 롤러코스터는 탔어. 범퍼카만 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 뭘 탔어?,혜지,롤러코스터는 탔어.,범퍼카만 탔어.,-92.45873501727581,-13.208390716753687,19.055679785184367
79,Crit5,5,whq-zero-negated,whq,zero,negated,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다. 재욱: 은숙이는 뭘 탔어? 혜지: 롤러코스터 탔어. 범퍼카는 안 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 뭘 탔어?,혜지,롤러코스터 탔어.,범퍼카는 안 탔어.,-101.48900698933973,-12.686125873667466,18.302210886033222
80,Crit5,5,whq-zero-repeated,whq,zero,repeated,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다. 재욱: 은숙이는 뭘 탔어? 혜지: 롤러코스터 탔어. 범퍼카도 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 뭘 탔어?,혜지,롤러코스터 탔어.,범퍼카도 탔어.,-89.28833108918593,-12.755475869883705,18.40226178166006
81,Crit5,5,whq-zero-contradictory,whq,zero,contradictory,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다. 재욱: 은숙이는 뭘 탔어? 혜지: 롤러코스터 탔어. 범퍼카만 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 뭘 탔어?,혜지,롤러코스터 탔어.,범퍼카만 탔어.,-89.1253065543946,-12.7321866506278,18.368662540533386
82,Crit5,5,linkedq-acc-negated,linkedq,acc,negated,재욱: 은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어? 혜지: 롤러코스터를 탔어. 범퍼카는 안 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어?,혜지,롤러코스터를 탔어.,범퍼카는 안 탔어.,-97.97383179403366,-12.246728974254207,17.668295158267725
83,Crit5,5,linkedq-acc-repeated,linkedq,acc,repeated,재욱: 은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어? 혜지: 롤러코스터를 탔어. 범퍼카도 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어?,혜지,롤러코스터를 탔어.,범퍼카도 탔어.,-86.97262910103073,-12.424661300147248,17.924997242447454
84,Crit5,5,linkedq-acc-contradictory,linkedq,acc,contradictory,재욱: 은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어? 혜지: 롤러코스터를 탔어. 범퍼카만 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어?,혜지,롤러코스터를 탔어.,범퍼카만 탔어.,-87.59616198002071,-12.513737425717244,18.05350692706889
85,Crit5,5,linkedq-nun-negated,linkedq,nun,negated,재욱: 은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어? 혜지: 롤러코스터는 탔어. 범퍼카는 안 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어?,혜지,롤러코스터는 탔어.,범퍼카는 안 탔어.,-101.22138893263919,-12.652673616579898,18.253949480626446
86,Crit5,5,linkedq-nun-repeated,linkedq,nun,repeated,재욱: 은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어? 혜지: 롤러코스터는 탔어. 범퍼카도 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어?,혜지,롤러코스터는 탔어.,범퍼카도 탔어.,-88.012550473447,-12.573221496206715,18.13932430057594
87,Crit5,5,linkedq-nun-contradictory,linkedq,nun,contradictory,재욱: 은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어? 혜지: 롤러코스터는 탔어. 범퍼카만 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어?,혜지,롤러코스터는 탔어.,범퍼카만 탔어.,-91.11375711904533,-13.016251017006477,18.77848079320117
88,Crit5,5,linkedq-zero-negated,linkedq,zero,negated,재욱: 은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어? 혜지: 롤러코스터 탔어. 범퍼카는 안 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어?,혜지,롤러코스터 탔어.,범퍼카는 안 탔어.,-98.18146260833504,-12.27268282604188,17.705738651533768
89,Crit5,5,linkedq-zero-repeated,linkedq,zero,repeated,재욱: 은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어? 혜지: 롤러코스터 탔어. 범퍼카도 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어?,혜지,롤러코스터 탔어.,범퍼카도 탔어.,-86.95584435758101,-12.422263479654431,17.921537918713526
90,Crit5,5,linkedq-zero-contradictory,linkedq,zero,contradictory,재욱: 은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어? 혜지: 롤러코스터 탔어. 범퍼카만 탔어.,재욱이는 은숙이와 혜지가 롤러코스터와 범퍼카가 있는 놀이공원에 갔다는 것을 알고 있습니다.,재욱,은숙이는 롤러코스터랑 범퍼카 중에 뭘 탔어?,혜지,롤러코스터 탔어.,범퍼카만 탔어.,-88.11059342745556,-12.58722763249365,18.159530883939116
91,Crit6,6,whq-acc-negated,whq,acc,negated,주현이는 상엽이와 민수가 인터뷰 자료와 설문 자료를 모아야 했다는 것을 알고 있습니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료를 모았어. 설문 자료는 안 모았어.,주현이는 상엽이와 민수가 인터뷰 자료와 설문 자료를 모아야 했다는 것을 알고 있습니다.,주현,상엽이는 뭘 모았어?,민수,인터뷰 자료를 모았어.,설문 자료는 안 모았어.,-79.77397569955308,-11.396282242793296,16.441359876248843
92,Crit6,6,whq-acc-repeated,whq,acc,repeated,주현이는 상엽이와 민수가 인터뷰 자료와 설문 자료를 모아야 했다는 것을 알고 있습니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료를 모았어. 설문 자료도 모았어.,주현이는 상엽이와 민수가 인터뷰 자료와 설문 자료를 모아야 했다는 것을 알고 있습니다.,주현,상엽이는 뭘 모았어?,민수,인터뷰 자료를 모았어.,설문 자료도 모았어.,-70.33226269210438,-11.722043782017396,16.911334433399805
93,Crit6,6,whq-acc-contradictory,whq,acc,contradictory,주현이는 상엽이와 민수가 인터뷰 자료와 설문 자료를 모아야 했다는 것을 알고 있습니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료를 모았어. 설문 자료만 모았어.,주현이는 상엽이와 민수가 인터뷰 자료와 설문 자료를 모아야 했다는 것을 알고 있습니다.,주현,상엽이는 뭘 모았어?,민수,인터뷰 자료를 모았어.,설문 자료만 모았어.,-71.18930726372324,-11.864884543953872,17.117410092282363
94,Crit6,6,whq-nun-negated,whq,nun,negated,주현이는 상엽이와 민수가 인터뷰 자료와 설문 자료를 모아야 했다는 것을 알고 있습니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료는 모았어. 설문 자료는 안 모았어.,주현이는 상엽이와 민수가 인터뷰 자료와 설문 자료를 모아야 했다는 것을 알고 있습니다.,주현,상엽이는 뭘 모았어?,민수,인터뷰 자료는 모았어.,설문 자료는 안 모았어.,-81.36452419027155,-11.62350345575308,16.769170793370694
