,q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,context,speakerA,qud,speakerB,anchor,target,raw_logprob,normalized_logprob,normalized_surprisal
56,111,Crit7,7,whq-acc-contradictory,whq,acc,contradictory,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자를 옮겼어. 소파만 옮겼어.,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자를 옮겼어.,소파만 옮겼어.,-64.36563001922974,-12.873126003845949,18.57199504648731
57,112,Crit7,7,whq-nun-negated,whq,nun,negated,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자는 옮겼어. 소파는 안 옮겼어.,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자는 옮겼어.,소파는 안 옮겼어.,-77.53940679565599,-12.923234465942665,18.64428627626081
58,113,Crit7,7,whq-nun-repeated,whq,nun,repeated,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자는 옮겼어. 소파도 옮겼어.,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자는 옮겼어.,소파도 옮겼어.,-65.27155507655908,-13.054311015311816,18.833389764012527
59,114,Crit7,7,whq-nun-contradictory,whq,nun,contradictory,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자는 옮겼어. 소파만 옮겼어.,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자는 옮겼어.,소파만 옮겼어.,-65.27938128784272,-13.055876257568546,18.8356479312541
60,115,Crit7,7,whq-zero-negated,whq,zero,negated,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자 옮겼어. 소파는 안 옮겼어.,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자 옮겼어.,소파는 안 옮겼어.,-77.15181349163419,-12.858635581939032,18.55108978666181
61,116,Crit7,7,whq-zero-repeated,whq,zero,repeated,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자 옮겼어. 소파도 옮겼어.,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자 옮겼어.,소파도 옮겼어.,-64.61632607714822,-12.923265215429645,18.644330638393185
62,117,Crit7,7,whq-zero-contradictory,whq,zero,contradictory,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자 옮겼어. 소파만 옮겼어.,영환이는 진혁이와 지연이가 탁자와 소파를 옮겨야 했다는 것을 알고 있습니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자 옮겼어.,소파만 옮겼어.,-62.85748437727504,-12.571496875455008,18.13683619877004
63,127,Crit8,8,whq-acc-negated,whq,acc,negated,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리를 맡았어. 홍보는 안 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리를 맡았어.,홍보는 안 맡았어.,-82.82767858910421,-11.832525512729172,17.070725878406517
64,128,Crit8,8,whq-acc-repeated,whq,acc,repeated,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리를 맡았어. 홍보도 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리를 맡았어.,홍보도 맡았어.,-72.7284319276791,-12.12140532127985,17.48749134561553
65,129,Crit8,8,whq-acc-contradictory,whq,acc,contradictory,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리를 맡았어. 홍보만 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리를 맡았어.,홍보만 맡았어.,-73.8673309890821,-12.311221831513684,17.761338683608734
66,130,Crit8,8,whq-nun-negated,whq,nun,negated,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리는 맡았어. 홍보는 안 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리는 맡았어.,홍보는 안 맡았어.,-82.69071287497417,-11.812958982139168,17.042497341756913
67,131,Crit8,8,whq-nun-repeated,whq,nun,repeated,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리는 맡았어. 홍보도 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리는 맡았어.,홍보도 맡았어.,-71.9965397614216,-11.999423293570269,17.311508479161336
68,132,Crit8,8,whq-nun-contradictory,whq,nun,contradictory,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리는 맡았어. 홍보만 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리는 맡았어.,홍보만 맡았어.,-73.21624878298898,-12.202708130498165,17.604786505285137
69,133,Crit8,8,whq-zero-negated,whq,zero,negated,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리 맡았어. 홍보는 안 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리 맡았어.,홍보는 안 맡았어.,-81.99095423268729,-11.71299346181247,16.898277581321704
70,134,Crit8,8,whq-zero-repeated,whq,zero,repeated,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리 맡았어. 홍보도 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리 맡았어.,홍보도 맡았어.,-71.27242079952663,-11.878736799921104,17.137394673271412
71,135,Crit8,8,whq-zero-contradictory,whq,zero,contradictory,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리 맡았어. 홍보만 맡았어.,동윤이는 재민이와 석진이가 예산 관리와 홍보를 맡아야 했다는 것을 알고 있습니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리 맡았어.,홍보만 맡았어.,-72.0476445034275,-12.007940750571253,17.323796572137642
72,145,Crit9,9,whq-acc-negated,whq,acc,negated,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지를 팔았어. 팔찌는 못 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지를 팔았어.,팔찌는 못 팔았어.,-89.10436160054572,-12.729194514363671,18.364345800383468
73,146,Crit9,9,whq-acc-repeated,whq,acc,repeated,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지를 팔았어. 팔찌도 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지를 팔았어.,팔찌도 팔았어.,-73.31993203027922,-12.219988671713203,17.62971705639995
74,147,Crit9,9,whq-acc-contradictory,whq,acc,contradictory,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지를 팔았어. 팔찌만 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지를 팔았어.,팔찌만 팔았어.,-69.33816885921178,-11.556361476535296,16.67230539291773
75,148,Crit9,9,whq-nun-negated,whq,nun,negated,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지는 팔았어. 팔찌는 못 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지는 팔았어.,팔찌는 못 팔았어.,-89.65781449467961,-12.80825921352566,18.478412049773844
76,149,Crit9,9,whq-nun-repeated,whq,nun,repeated,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지는 팔았어. 팔찌도 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지는 팔았어.,팔찌도 팔았어.,-71.92167087250675,-11.986945145417792,17.29350631670228
77,150,Crit9,9,whq-nun-contradictory,whq,nun,contradictory,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지는 팔았어. 팔찌만 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지는 팔았어.,팔찌만 팔았어.,-71.2299233493964,-11.871653891566067,17.12717619651253
78,151,Crit9,9,whq-zero-negated,whq,zero,negated,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지 팔았어. 팔찌는 못 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지 팔았어.,팔찌는 못 팔았어.,-88.18898959135036,-12.598427084478624,18.175688277778512
79,152,Crit9,9,whq-zero-repeated,whq,zero,repeated,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지 팔았어. 팔찌도 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지 팔았어.,팔찌도 팔았어.,-71.4291583553474,-11.904859725891232,17.175082089022027
80,153,Crit9,9,whq-zero-contradictory,whq,zero,contradictory,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지 팔았어. 팔찌만 팔았어.,호섭이는 석현이와 아름이가 반지와 팔찌를 팔기로 했다는 것을 알고 있습니다.,호섭,석현이는 뭘 팔았어?,아름,반지 팔았어.,팔찌만 팔았어.,-67.81191169036242,-11.30198528172707,16.3053181181477
81,163,Crit10,10,whq-acc-negated,whq,acc,negated,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수를 시켰어. 수제비는 안 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수를 시켰어.,수제비는 안 시켰어.,-93.61181609662526,-13.37311658523218,19.293328978744416
82,164,Crit10,10,whq-acc-repeated,whq,acc,repeated,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수를 시켰어. 수제비도 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수를 시켰어.,수제비도 시켰어.,-81.08270905881031,-13.513784843135053,19.496270376831376
83,165,Crit10,10,whq-acc-contradictory,whq,acc,contradictory,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수를 시켰어. 수제비만 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수를 시켰어.,수제비만 시켰어.,-78.02948137801505,-13.004913563002509,18.76212430453334
84,166,Crit10,10,whq-nun-negated,whq,nun,negated,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수는 시켰어. 수제비는 안 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수는 시켰어.,수제비는 안 시켰어.,-96.87415451412129,-13.839164930588757,19.965694615404853
85,167,Crit10,10,whq-nun-repeated,whq,nun,repeated,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수는 시켰어. 수제비도 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수는 시켰어.,수제비도 시켰어.,-83.05572565261197,-13.842620942101997,19.97068058607626
86,168,Crit10,10,whq-nun-contradictory,whq,nun,contradictory,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수는 시켰어. 수제비만 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수는 시켰어.,수제비만 시켰어.,-80.61188339538705,-13.435313899231176,19.38306073520738
87,169,Crit10,10,whq-zero-negated,whq,zero,negated,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수 시켰어. 수제비는 안 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수 시켰어.,수제비는 안 시켰어.,-91.93991736638004,-13.13427390948286,18.94875183488822
88,170,Crit10,10,whq-zero-repeated,whq,zero,repeated,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수 시켰어. 수제비도 시켰어.,규현이는 동준이와 성재가 칼국수와 수제비를 먹으러 갔다는 것을 알고 있습니다.,규현,동준이는 뭘 시켰어?,성재,칼국수 시켰어.,수제비도 시켰어.,-79.31005422081057,-13.218342370135096,19.070036986166368
